fsq_id,categories,chains,distance,geocodes,link,location,name,related_places,timezone,bike_station_name,Latitude,Longitude,bike_station_coordinates
5022a0cde4b0c3bc4aff8d5c,Café,[],668,"{'drop_off': {'latitude': 43.651772, 'longitude': -79.368451}, 'main': {'latitude': 43.651856, 'longitude': -79.368245}, 'roof': {'latitude': 43.651856, 'longitude': -79.368245}}",/v3/places/5022a0cde4b0c3bc4aff8d5c,61 Sherbourne St,The Black Canary Espresso Bar,{},America/Toronto,Trinity St /Front St E,43.651318,-79.36023,"43.651318, -79.36023"
4cbdc6784495721ea262617a,Pizzeria,[],780,"{'main': {'latitude': 43.653447, 'longitude': -79.369527}, 'roof': {'latitude': 43.653447, 'longitude': -79.369527}}",/v3/places/4cbdc6784495721ea262617a,294 Richmond St E,Fusaro's,{},America/Toronto,Trinity St /Front St E,43.651318,-79.36023,"43.651318, -79.36023"
5615b6c4498e3c32c67ad78f,Pizzeria,[],127,"{'main': {'latitude': 43.656609, 'longitude': -79.380128}, 'roof': {'latitude': 43.656609, 'longitude': -79.380128}}",/v3/places/5615b6c4498e3c32c67ad78f,10 Dundas St E,Blaze Pizza,{},America/Toronto,Dundas St W / Yonge St,43.656094,-79.381484,"43.656094, -79.381484"
5a81ae339deb7d369fa7f146,Coffee Shop,[],352,"{'drop_off': {'latitude': 43.658745, 'longitude': -79.383777}, 'main': {'latitude': 43.658979, 'longitude': -79.383825}, 'roof': {'latitude': 43.658979, 'longitude': -79.383825}}",/v3/places/5a81ae339deb7d369fa7f146,44 Gerrard St W,Hailed Coffee,{},America/Toronto,Dundas St W / Yonge St,43.656094,-79.381484,"43.656094, -79.381484"
4ab2b0b9f964a520e56b20e3,Bar,[],224,"{'main': {'latitude': 43.65738, 'longitude': -79.38343}, 'roof': {'latitude': 43.65738, 'longitude': -79.38343}}",/v3/places/4ab2b0b9f964a520e56b20e3,35 Elm St,The Queen and Beaver Public House,{},America/Toronto,Dundas St W / Yonge St,43.656094,-79.381484,"43.656094, -79.381484"
4ad77a12f964a520260b21e3,Shopping Mall,[],236,"{'main': {'latitude': 43.65412, 'longitude': -79.380386}, 'roof': {'latitude': 43.65412, 'longitude': -79.380386}}",/v3/places/4ad77a12f964a520260b21e3,220 Yonge St,CF Toronto Eaton Centre,"{'children': [{'fsq_id': '4c3d0250a97bbe9a3d57fbdd', 'name': 'Showcase'}, {'fsq_id': '5b533d79a2c00b002ca12033', 'name': 'Real Fruit Bubble Tea'}, {'fsq_id': '4b2a6eb8f964a52012a924e3', 'name': 'Indigo'}, {'fsq_id': '4ba77405f964a5201d9539e3', 'name': 'Foreign Exchange'}, {'fsq_id': '63912159750e54515f46e348', 'name': 'Shoppers Drug Mart'}, {'fsq_id': '4b295e10f964a520ba9d24e3', 'name': 'Richtree Natural Market Restaurants'}, {'fsq_id': '4bc799ee15a7ef3b29bd79da', 'name': 'Aerie'}, {'fsq_id': '62081850c2bf9051cf1a000d', 'name': 'Reiwatakiya'}, {'fsq_id': '4c0d4dff336220a18486ca77', 'name': 'Coach'}, {'fsq_id': '4e623cb6b61cd7808875412b', 'name': 'Aroma Espresso Bar'}, {'fsq_id': '4ba53364f964a52013eb38e3', 'name': 'Rocky Mountain Chocolate Factory'}, {'fsq_id': '6303e97185bda65873ec0526', 'name': 'Arc’teryx Toronto Eaton Center'}, {'fsq_id': '4c23c49f136d20a13dbee061', 'name': 'Michael Kors'}, {'fsq_id': '4dd3098545dd45f71926c2bf', 'name': 'Hot Topic'}, {'fsq_id': '59f660c210345b4eb4a3c95d', 'name': ""Auntie Anne's""}, {'fsq_id': '4b2e5e49f964a520eede24e3', 'name': 'Fido'}, {'fsq_id': '4b203c57f964a520202f24e3', 'name': ""Nino d'Arena""}, {'fsq_id': '58728d8b7ff1e469766f9b1e', 'name': 'NYX Professional Makeup'}, {'fsq_id': '4ebda5a230f82a2e12222b4b', 'name': 'Locale Shoes'}, {'fsq_id': '4b817ca8f964a52083a930e3', 'name': 'OAKLEY'}, {'fsq_id': '4d7669d8a0a88eec3dbb5378', 'name': 'Mastercard Foundation'}, {'fsq_id': '4b3154a5f964a520e50425e3', 'name': 'Hollister Co.'}, {'fsq_id': '57d1e1a2498e96cce6f32217', 'name': 'Nordstrom Toronto Eaton Centre'}, {'fsq_id': '5a7cc824a9e402572b64db11', 'name': 'Zumiez'}, {'fsq_id': '5a94cc657dc9e15599987ba8', 'name': 'Miniso'}, {'fsq_id': '4beb3fd962c0c92896f2e1d4', 'name': 'The Source'}, {'fsq_id': '5040eec7e4b069cafe7f8000', 'name': 'Massimo Dutti'}, {'fsq_id': '62008f1a193ca25cbbc0bc07', 'name': 'Yogen Früz'}, {'fsq_id': '4b8fe713f964a520736833e3', 'name': 'Dynamite'}, {'fsq_id': '4bfdb866b68d0f47453ee957', 'name': 'Rw&Co'}, {'fsq_id': '55562a74498e03283de74288', 'name': 'Kate Spade'}, {'fsq_id': '4ae1d0a7f964a520a78721e3', 'name': 'Shoppers Drug Mart'}, {'fsq_id': '4c8fe3216fbf224bb0074f8f', 'name': 'Starbucks'}, {'fsq_id': '4c4b58e5bad7a593fd3cbbab', 'name': 'Little Burgundy'}, {'fsq_id': '5b239d873b8307002cadd3c5', 'name': 'Lucky Mobile'}, {'fsq_id': '4ae373aef964a520469521e3', 'name': 'Banana Republic'}, {'fsq_id': '4e95cb3930f82cbde9ed2407', 'name': 'Shanghai 360'}, {'fsq_id': '4b37ca21f964a5202b4625e3', 'name': 'Danier'}, {'fsq_id': '4ddd27a0d4c082f960d6c276', 'name': 'Bell'}, {'fsq_id': '5a4c0626340a583905a4e1ae', 'name': 'Hio'}, {'fsq_id': '4c0d5293d64c0f475b89265d', 'name': 'Baskin-Robbins'}, {'fsq_id': '5c2151463362730039c4ef0b', 'name': 'The Danish Pastry House'}, {'fsq_id': '5c2502b9b6eedb002cd9fee2', 'name': '360 Social'}, {'fsq_id': '4ce703abe888f04de373396b', 'name': 'Tna'}, {'fsq_id': '4b40f62ef964a52050be25e3', 'name': 'Roots Kids Canada'}, {'fsq_id': '4d1e396e5acaa35dce51b535', 'name': 'Eaton Centre Fountain'}, {'fsq_id': '5400e5bb498eeeb2cdf6214e', 'name': 'Swatch'}, {'fsq_id': '4adb78e8f964a520d72721e3', 'name': ""Levi's Store""}, {'fsq_id': '5d40a8c5653d0a000706acfc', 'name': 'Calforex Currency Exchange'}, {'fsq_id': '4b744348f964a520dcd02de3', 'name': '250 Yonge'}, {'fsq_id': '60e3872e8f80a2798752b247', 'name': 'Canada Goose'}, {'fsq_id': '4b197960f964a520fedd23e3', 'name': 'Toys Toys Toys'}, {'fsq_id': '589792bd7a8f04484a62d154', 'name': 'Bon Look'}, {'fsq_id': '4e62872cd4c06542aafedf3d', 'name': ""The Children's Place""}, {'fsq_id': '4ce59df1baa6a1cda0951c6c', 'name': 'Swarovski'}, {'fsq_id': '4aff3865f964a5200a3622e3', 'name': 'Zara'}, {'fsq_id': '4b116e5ef964a5206e7c23e3', 'name': 'Browns Shoes'}, {'fsq_id': '4ad788c8f964a520e40b21e3', 'name': 'Apple Eaton Centre'}, {'fsq_id': '4b2bb2aaf964a52052b924e3', 'name': ""Black's Photography""}, {'fsq_id': '5c267b01e57ca6002cccc2a0', 'name': 'Mobile Snap'}, {'fsq_id': '55e63252498e37d550fecf43', 'name': 'Torrid'}, {'fsq_id': '63912158af33b30a2c995a46', 'name': 'Shoppers Drug Mart'}, {'fsq_id': '5de42216c46a6e0008062a49', 'name': 'Just Cozy'}, {'fsq_id': '4d3a29fdbf6d54818857cae1', 'name': 'Peoples Jewellers'}, {'fsq_id': '591e0bc631ac6c01ff530f73', 'name': 'Babaton'}, {'fsq_id': '5cf9a2ac3731ee002cf93189', 'name': 'Journeys'}, {'fsq_id': '56ec1d83cd10d9e24e46f2a0', 'name': 'Free People'}, {'fsq_id': '4ae32c54f964a520449121e3', 'name': 'Lululemon Athletica'}, {'fsq_id': '529925ca11d2bb626a30ff7c', 'name': 'The Face Shop'}, {'fsq_id': '4cb0aff3cbab236af6a7a273', 'name': 'Stuart Weitzman'}, {'fsq_id': '4c48948a0f5aa59399bc8176', 'name': 'Feet First'}, {'fsq_id': '4cdc5221c409b60cbad6d91a', 'name': 'Kernels'}, {'fsq_id': '4e628fe6aeb7360314fba81d', 'name': ""Claire's""}, {'fsq_id': '4b4e049df964a5204ede26e3', 'name': 'Williams-Sonoma'}, {'fsq_id': '4ba5323bf964a52065ea38e3', 'name': 'La Senza'}, {'fsq_id': '4c7d3e5dd461a1436f8f7cf5', 'name': 'Ecco Shoes Eaton Centre'}, {'fsq_id': '5f6401ff5045cc08b17a08a6', 'name': 'Under Armour'}, {'fsq_id': '4b0563c0f964a5200e5822e3', 'name': 'Toronto Marriott Downtown Eaton Centre Hotel'}, {'fsq_id': '63a0ae7defbd5f4d05f454fa', 'name': 'Mr. Pretzels'}, {'fsq_id': '533ef129498ea5da373a2fe6', 'name': ""L'attitudes Salon & Spa - Eaton Centre""}, {'fsq_id': '592de68016fa0415c7a667b4', 'name': 'Busy Bee Spa'}, {'fsq_id': '4b9e7418f964a52032e536e3', 'name': 'Second Cup'}, {'fsq_id': '5293e0c9498ed35cc2575b4e', 'name': ""Victoria's Secret""}, {'fsq_id': '4ada12a7f964a520061e21e3', 'name': 'Canadian Tire'}, {'fsq_id': '62008c24b720fc60c03ce9a4', 'name': 'Gong Cha'}, {'fsq_id': '4af365bef964a5203fed21e3', 'name': 'Bath & Body Works'}, {'fsq_id': '567ed84f498e931068179a8a', 'name': 'American Girl'}, {'fsq_id': '4bd0b30d41b9ef3b8fa0fae5', 'name': 'Lush'}, {'fsq_id': '4b844f98f964a520fe2d31e3', 'name': 'Abercrombie & Fitch'}, {'fsq_id': '4be5aa14bcef2d7f981b04e5', 'name': 'Bailey Nelson Optometrist - Toronto Eaton Centre'}, {'fsq_id': '4b116883f964a520f87b23e3', 'name': 'H&M Home'}, {'fsq_id': '4b48ef72f964a520335e26e3', 'name': 'Pottery Barn'}, {'fsq_id': '58f133351f74405e77a2b050', 'name': 'Footaction'}, {'fsq_id': '578fe97dcd10b0aa9237c274', 'name': 'AllSaints'}, {'fsq_id': '4b116db0f964a520617c23e3', 'name': 'Club Monaco'}, {'fsq_id': '4b52182af964a5204e6727e3', 'name': 'Aveda'}, {'fsq_id': '4f67944ae4b036e3eacddf91', 'name': 'Bridge between Eaton and Bay'}, {'fsq_id': '5c0c2e7ba4b51b002c69a903', 'name': 'Aesop'}, {'fsq_id': '4b749e98f964a5202ce82de3', 'name': 'Sephora'}, {'fsq_id': '4b64a7cdf964a520f7c52ae3', 'name': 'Nike - the Eaton Center'}, {'fsq_id': '4b2d6f56f964a520a0d624e3', 'name': 'Foot Locker'}, {'fsq_id': '5a4c05476e4650136ec98328', 'name': 'L’intervalle'}, {'fsq_id': '4bc8db6b937ca593dc99a492', 'name': 'Lids'}, {'fsq_id': '4c374ef3c44a9521ffb23d52', 'name': 'Fossil'}, {'fsq_id': '4b1c3192f964a520fc0324e3', 'name': 'Laura Secord'}, {'fsq_id': '5b4e39c461f070002cc2ba68', 'name': 'Purdys Chocolatier'}, {'fsq_id': '4b282311f964a520978f24e3', 'name': 'Calendar Club'}, {'fsq_id': '62ec3f97920fff12d7b3bd98', 'name': 'Psycho Bunny'}, {'fsq_id': '6335b7845102e614a1a29473', 'name': 'Machi Machi'}, {'fsq_id': '55c0991c498e79ff20ab984a', 'name': 'Demian Brown MSW'}, {'fsq_id': '4bc49756abf49521593bc593', 'name': 'Telus'}, {'fsq_id': '4ba41998f964a520828138e3', 'name': 'Bikini Village'}, {'fsq_id': '4e553edec65b9614d8f18c7e', 'name': 'Wilfred'}, {'fsq_id': '4df909dfe4cd2129701c0690', 'name': 'JOEY Eaton Centre'}, {'fsq_id': '63efc060b29d0852922a12a9', 'name': 'Moose Knuckles - Toronto Eaton Centre'}, {'fsq_id': '5de41f30a7140a0008a59178', 'name': 'Cf Toronto Eaton Centre L2 Washroom'}, {'fsq_id': '55c294b0498e7ccb190b4bea', 'name': 'DAVIDsTEA'}, {'fsq_id': '4dc8289f7d8b14fb466b04eb', 'name': 'Swatch'}, {'fsq_id': '4b6c4335f964a520722c2ce3', 'name': 'Call It Spring'}, {'fsq_id': '4b48f4aaf964a5204f5f26e3', 'name': 'Bell'}, {'fsq_id': '56fb0474498e41fb16d20490', 'name': 'Reiss'}, {'fsq_id': '4caf270639458cfafff5f79f', 'name': 'Jugo Juice'}, {'fsq_id': '5a43c3ddacb00b66ac2ee7d8', 'name': 'Samsung Experience Store'}, {'fsq_id': '4bcdccfeb6c49c7455eb9591', 'name': 'Research Now'}, {'fsq_id': '4d2f9a325acfa35d536af1cb', 'name': 'La Vie en Rose'}, {'fsq_id': '4addef3df964a520736621e3', 'name': 'Best Buy'}, {'fsq_id': '5717d84e498ea2aa62f787d1', 'name': ""L'Occitane En Provence""}, {'fsq_id': '4e220895b0fbdf9ba7b07eb0', 'name': 'B2 Shoes'}, {'fsq_id': '4eeb77576da1c494362e6b36', 'name': 'Lindt Chocolate Shop'}, {'fsq_id': '59bc5030f79faa5f1e233670', 'name': 'CF Bubbly Bar'}, {'fsq_id': '4f29cebeaad2efd933960af2', 'name': ""Victoria's Secret""}, {'fsq_id': '4af46c58f964a52051f221e3', 'name': 'Jugo Juice'}, {'fsq_id': '4e56cf8fe4cd913a42f5dcf7', 'name': 'Scotch & Soda'}, {'fsq_id': '57eda381498ebe0e6ef40972', 'name': 'Uniqlo'}, {'fsq_id': '4e5f92182271a996808eb626', 'name': 'Urban Eatery'}, {'fsq_id': '5008823ce4b0b14ce45dc63d', 'name': 'Johnston & Murphy'}, {'fsq_id': '531e0a48498e172fbe0c59da', 'name': 'Ebx'}, {'fsq_id': '4bed6739e3562d7ff5ecfef8', 'name': 'The Body Shop'}, {'fsq_id': '506ca9987e278ad0de7322a9', 'name': 'Skechers'}, {'fsq_id': '5372b900498e1ecf3da2bcaa', 'name': 'Villa Madina'}, {'fsq_id': '623656239fe59b04410954a3', 'name': 'Fye'}, {'fsq_id': '4c2152f111de20a1ad3483ce', 'name': 'Atmosphere'}, {'fsq_id': '522a616311d2b982aa3b8111', 'name': 'Disney'}, {'fsq_id': '5bb3f8338c812a002ba6cdf7', 'name': 'Foreign Exchange Centre'}, {'fsq_id': '60e211f74bcd5b7c28aee3c3', 'name': 'Laline'}, {'fsq_id': '4b3a7c09f964a5205d6825e3', 'name': 'Sportchek'}, {'fsq_id': '4b59e738f964a520a79f28e3', 'name': 'Abercrombie Kids'}, {'fsq_id': '4bc9f93b68f976b0b8475e83', 'name': 'Eddie Bauer'}, {'fsq_id': '54516134498e019be8e568fc', 'name': 'Ted Baker London'}, {'fsq_id': '4e77a4702fb68bf47c872361', 'name': 'Wind Mobile'}, {'fsq_id': '4e06109b14959022c88daedd', 'name': 'Forever 21'}, {'fsq_id': '4b26af16f964a520777f24e3', 'name': 'American Eagle Outfitters'}, {'fsq_id': '4af6f7e8f964a520700422e3', 'name': 'Old Navy'}, {'fsq_id': '5a5d1acf25ecca0ede651a40', 'name': 'Sweet Jesus'}, {'fsq_id': '4bb4e2c6f1b976b0127d1f20', 'name': 'Lacoste TEC'}, {'fsq_id': '57d32c53498e983542aa781c', 'name': 'Nordstrom Ebar Artisan Coffee'}, {'fsq_id': '4ba3dac9f964a520e56638e3', 'name': 'MAC Cosmetics'}, {'fsq_id': '4b391ddbf964a520885625e3', 'name': 'Harry Rosen'}]}",America/Toronto,Dundas St W / Yonge St,43.656094,-79.381484,"43.656094, -79.381484"
537d4d6d498ec171ba22e7fe,Café,[],420,"{'drop_off': {'latitude': 43.65839, 'longitude': -79.385407}, 'main': {'latitude': 43.658525, 'longitude': -79.385436}, 'roof': {'latitude': 43.658525, 'longitude': -79.385436}}",/v3/places/537d4d6d498ec171ba22e7fe,84 Gerrard St W,Jimmy's Coffee,{},America/Toronto,Dundas St W / Yonge St,43.656094,-79.381484,"43.656094, -79.381484"
514627d1e4b0dba1b85e9ba8,Café,[],659,"{'main': {'latitude': 43.651132, 'longitude': -79.379023}, 'roof': {'latitude': 43.651132, 'longitude': -79.379023}}",/v3/places/514627d1e4b0dba1b85e9ba8,140 Yonge St,Dineen Coffee Co,{},America/Toronto,Dundas St W / Yonge St,43.656094,-79.381484,"43.656094, -79.381484"
5a6b737b35f98359eed11974,Café,[],779,"{'drop_off': {'latitude': 43.654428, 'longitude': -79.390869}, 'main': {'latitude': 43.654316, 'longitude': -79.390843}, 'roof': {'latitude': 43.654316, 'longitude': -79.390843}}",/v3/places/5a6b737b35f98359eed11974,281 Dundas St W,The Library Specialty Coffee,{},America/Toronto,Dundas St W / Yonge St,43.656094,-79.381484,"43.656094, -79.381484"
4a9f21c0f964a520a63c20e3,Beer Bar,[],110,"{'main': {'latitude': 43.655472, 'longitude': -79.380321}, 'roof': {'latitude': 43.655472, 'longitude': -79.380321}}",/v3/places/4a9f21c0f964a520a63c20e3,275 Yonge St,The 3 Brewers,{},America/Toronto,Dundas St W / Yonge St,43.656094,-79.381484,"43.656094, -79.381484"
4b49183ff964a520a46526e3,Pizzeria,[],743,"{'main': {'latitude': 43.650818, 'longitude': -79.375607}, 'roof': {'latitude': 43.650818, 'longitude': -79.375607}}",/v3/places/4b49183ff964a520a46526e3,57A Adelaide St E,Terroni,{},America/Toronto,Dundas St W / Yonge St,43.656094,-79.381484,"43.656094, -79.381484"
59cd51c71b0ea516e9e7b3aa,Café,[],807,"{'main': {'latitude': 43.648797, 'longitude': -79.381035}, 'roof': {'latitude': 43.648797, 'longitude': -79.381035}}",/v3/places/59cd51c71b0ea516e9e7b3aa,100 King St W,Pilot Coffee Roasters,"{'parent': {'fsq_id': 'f927e73f408d458e2c2fcf4b', 'name': 'Tor-first canadian place'}}",America/Toronto,Dundas St W / Yonge St,43.656094,-79.381484,"43.656094, -79.381484"
4ae7bc29f964a52084ad21e3,Café,[],540,"{'main': {'latitude': 43.67529, 'longitude': -79.405833}, 'roof': {'latitude': 43.67529, 'longitude': -79.405833}}",/v3/places/4ae7bc29f964a52084ad21e3,238 Dupont St,Ezra's Pound,{},America/Toronto,Kendal Ave / Spadina Rd,43.670318,-79.405181,"43.670318, -79.405181"
4ad4c05cf964a520cdf520e3,Dining and Drinking,[],736,"{'drop_off': {'latitude': 43.665197, 'longitude': -79.410915}, 'main': {'latitude': 43.665097, 'longitude': -79.410893}, 'roof': {'latitude': 43.665097, 'longitude': -79.410893}}",/v3/places/4ad4c05cf964a520cdf520e3,563 Bloor St W,Insomnia Restaurant and Lounge,{},America/Toronto,Kendal Ave / Spadina Rd,43.670318,-79.405181,"43.670318, -79.405181"
4b53bef9f964a52011aa27e3,Pub,[],296,"{'main': {'latitude': 43.667895, 'longitude': -79.403296}, 'roof': {'latitude': 43.667895, 'longitude': -79.403296}}",/v3/places/4b53bef9f964a52011aa27e3,14 Madison Ave,Madison Avenue Pub,{},America/Toronto,Kendal Ave / Spadina Rd,43.670318,-79.405181,"43.670318, -79.405181"
5707bcb9498e709b544e20b2,Beer Bar,[],875,"{'drop_off': {'latitude': 43.662553, 'longitude': -79.404602}, 'main': {'latitude': 43.662413, 'longitude': -79.404572}, 'roof': {'latitude': 43.662413, 'longitude': -79.404572}}",/v3/places/5707bcb9498e709b544e20b2,119 Harbord St,Her Father's Cider Bar + Kitchen,{},America/Toronto,Kendal Ave / Spadina Rd,43.670318,-79.405181,"43.670318, -79.405181"
57817461498e4ac40d24a6d6,Beer Bar,[],593,"{'main': {'latitude': 43.665421, 'longitude': -79.408747}, 'roof': {'latitude': 43.665421, 'longitude': -79.408747}}",/v3/places/57817461498e4ac40d24a6d6,511 Bloor St W,Crafty Coyote,{},America/Toronto,Kendal Ave / Spadina Rd,43.670318,-79.405181,"43.670318, -79.405181"
4c7be89283a7bfb7637d8ff8,Café,[],887,"{'main': {'latitude': 43.664876, 'longitude': -79.413149}, 'roof': {'latitude': 43.664876, 'longitude': -79.413149}}",/v3/places/4c7be89283a7bfb7637d8ff8,600 Bloor St W,Snakes & Lattes,{},America/Toronto,Kendal Ave / Spadina Rd,43.670318,-79.405181,"43.670318, -79.405181"
4ade455bf964a520837421e3,Bar,[],872,"{'main': {'latitude': 43.66245, 'longitude': -79.405607}, 'roof': {'latitude': 43.66245, 'longitude': -79.405607}}",/v3/places/4ade455bf964a520837421e3,150 Harbord St,Harbord House,{},America/Toronto,Kendal Ave / Spadina Rd,43.670318,-79.405181,"43.670318, -79.405181"
55d2781b498e82585d37691e,Café,[],619,"{'main': {'latitude': 43.674195, 'longitude': -79.41085}, 'roof': {'latitude': 43.674195, 'longitude': -79.41085}}",/v3/places/55d2781b498e82585d37691e,390 Dupont St,Creeds Coffee Bar,"{'children': [{'fsq_id': '5cfd1c1616fa04002cd6c681', 'name': 'Nebulu'}]}",America/Toronto,Kendal Ave / Spadina Rd,43.670318,-79.405181,"43.670318, -79.405181"
524c6ea511d207bb0817c28e,Café,[],951,"{'main': {'latitude': 43.669678, 'longitude': -79.393432}, 'roof': {'latitude': 43.669678, 'longitude': -79.393432}}",/v3/places/524c6ea511d207bb0817c28e,159 Cumberland St,Nespresso Boutique Bar,{},America/Toronto,Kendal Ave / Spadina Rd,43.670318,-79.405181,"43.670318, -79.405181"
5a404aba61e53b224f62f827,Beer Bar,[],578,"{'drop_off': {'latitude': 43.665715, 'longitude': -79.408461}, 'main': {'latitude': 43.665833, 'longitude': -79.408485}, 'roof': {'latitude': 43.665833, 'longitude': -79.408485}}",/v3/places/5a404aba61e53b224f62f827,440 Bloor St W,Victory Cafe,{},America/Toronto,Kendal Ave / Spadina Rd,43.670318,-79.405181,"43.670318, -79.405181"
55d2781b498e82585d37691e,Café,[],510,"{'main': {'latitude': 43.674195, 'longitude': -79.41085}, 'roof': {'latitude': 43.674195, 'longitude': -79.41085}}",/v3/places/55d2781b498e82585d37691e,390 Dupont St,Creeds Coffee Bar,"{'children': [{'fsq_id': '5cfd1c1616fa04002cd6c681', 'name': 'Nebulu'}]}",America/Toronto,Davenport Rd / Bathurst St,43.676667,-79.416111,"43.676667, -79.416111"
4ae7bc29f964a52084ad21e3,Café,[],841,"{'main': {'latitude': 43.67529, 'longitude': -79.405833}, 'roof': {'latitude': 43.67529, 'longitude': -79.405833}}",/v3/places/4ae7bc29f964a52084ad21e3,238 Dupont St,Ezra's Pound,{},America/Toronto,Davenport Rd / Bathurst St,43.676667,-79.416111,"43.676667, -79.416111"
53553241498ec641e3a6b798,Bakery,[],971,"{'main': {'latitude': 43.681406, 'longitude': -79.425944}, 'roof': {'latitude': 43.681406, 'longitude': -79.425944}}",/v3/places/53553241498ec641e3a6b798,693 Saint Clair Ave W,Baker and Scone,{},America/Toronto,Davenport Rd / Bathurst St,43.676667,-79.416111,"43.676667, -79.416111"
52d8970e498ea31822b4f1fa,Pizzeria,[],845,"{'drop_off': {'latitude': 43.6695, 'longitude': -79.412902}, 'main': {'latitude': 43.669429, 'longitude': -79.413082}, 'roof': {'latitude': 43.669429, 'longitude': -79.413082}}",/v3/places/52d8970e498ea31822b4f1fa,964 Bathurst St,Napoli Centrale,{},America/Toronto,Davenport Rd / Bathurst St,43.676667,-79.416111,"43.676667, -79.416111"
571aca9a498e3e958ace849a,Bar,[],815,"{'drop_off': {'latitude': 43.669529, 'longitude': -79.413374}, 'main': {'latitude': 43.669631, 'longitude': -79.413395}, 'roof': {'latitude': 43.669631, 'longitude': -79.413395}}",/v3/places/571aca9a498e3e958ace849a,2 Follis Ave,El Pocho Antojitos Bar,{},America/Toronto,Davenport Rd / Bathurst St,43.676667,-79.416111,"43.676667, -79.416111"
4b5b534cf964a520b4f428e3,BBQ Joint,[],934,"{'drop_off': {'latitude': 43.681706, 'longitude': -79.425345}, 'main': {'latitude': 43.681565, 'longitude': -79.425314}, 'roof': {'latitude': 43.681565, 'longitude': -79.425314}}",/v3/places/4b5b534cf964a520b4f428e3,679 Saint Clair Ave W,Churrasco of St Clair,{},America/Toronto,Davenport Rd / Bathurst St,43.676667,-79.416111,"43.676667, -79.416111"
4ade974ef964a520717621e3,Pub,[],994,"{'main': {'latitude': 43.67566, 'longitude': -79.403834}, 'roof': {'latitude': 43.67566, 'longitude': -79.403834}}",/v3/places/4ade974ef964a520717621e3,182 Dupont St,Pour House Irish Pub,{},America/Toronto,Davenport Rd / Bathurst St,43.676667,-79.416111,"43.676667, -79.416111"
4ade0037f964a520396721e3,Café,[],675,"{'drop_off': {'latitude': 43.671946, 'longitude': -79.422162}, 'main': {'latitude': 43.671917, 'longitude': -79.422086}, 'roof': {'latitude': 43.671917, 'longitude': -79.422086}}",/v3/places/4ade0037f964a520396721e3,672 Dupont St,Faema Caffe,{},America/Toronto,Davenport Rd / Bathurst St,43.676667,-79.416111,"43.676667, -79.416111"
5e7d2240c907890008f6f085,Coffee Shop,"[{'id': 'ab4c54c0-d68a-012e-5619-003048cad9da', 'name': 'Starbucks'}]",803,"{'main': {'latitude': 43.684036, 'longitude': -79.415277}, 'roof': {'latitude': 43.684036, 'longitude': -79.415277}}",/v3/places/5e7d2240c907890008f6f085,396 St Clair Ave W,Starbucks,"{'parent': {'fsq_id': '4aec9371f964a520ecc821e3', 'name': 'Loblaws St Clair Avenue'}}",America/Toronto,Davenport Rd / Bathurst St,43.676667,-79.416111,"43.676667, -79.416111"
4b55e186f964a5205bf427e3,Coffee Shop,[],514,"{'drop_off': {'latitude': 43.672428, 'longitude': -79.414049}, 'main': {'latitude': 43.672313, 'longitude': -79.414338}, 'roof': {'latitude': 43.672313, 'longitude': -79.414338}}",/v3/places/4b55e186f964a5205bf427e3,1070 Bathurst St,Kos Cafe and Restaurant,{},America/Toronto,Davenport Rd / Bathurst St,43.676667,-79.416111,"43.676667, -79.416111"
559f1e2f498e22a20c98cedf,Cocktail Bar,[],328,"{'drop_off': {'latitude': 43.641573, 'longitude': -79.431819}, 'main': {'latitude': 43.641456, 'longitude': -79.431795}, 'roof': {'latitude': 43.641456, 'longitude': -79.431795}}",/v3/places/559f1e2f498e22a20c98cedf,1279 Queen St W,Miss Thing's,{},America/Toronto,Queen St W / Close Ave,43.640634,-79.435841,"43.640634, -79.435841"
56511c81498eec7fad08c330,Beach Bar,[],225,"{'drop_off': {'latitude': 43.641263, 'longitude': -79.433346}, 'main': {'latitude': 43.641453, 'longitude': -79.433384}, 'roof': {'latitude': 43.641453, 'longitude': -79.433384}}",/v3/places/56511c81498eec7fad08c330,1378 Queen St W,The Shameful Tiki Room,"{'children': [{'fsq_id': '602083a0dce624512bbff697', 'name': 'Legal Tenders'}]}",America/Toronto,Queen St W / Close Ave,43.640634,-79.435841,"43.640634, -79.435841"
52a3b32b11d2996c4565e91b,Café,[],775,"{'drop_off': {'latitude': 43.645083, 'longitude': -79.428079}, 'main': {'latitude': 43.64503, 'longitude': -79.428208}}",/v3/places/52a3b32b11d2996c4565e91b,80 Gladstone Ave,Fix Coffee + Bikes,{},America/Toronto,Queen St W / Close Ave,43.640634,-79.435841,"43.640634, -79.435841"
4baa7b04f964a520ca6d3ae3,Pizzeria,[],599,"{'drop_off': {'latitude': 43.639297, 'longitude': -79.443176}, 'main': {'latitude': 43.639444, 'longitude': -79.443205}, 'roof': {'latitude': 43.639444, 'longitude': -79.443205}}",/v3/places/4baa7b04f964a520ca6d3ae3,1648 Queen St W,Amico's Pizza,{},America/Toronto,Queen St W / Close Ave,43.640634,-79.435841,"43.640634, -79.435841"
